timestamp,weather_condition,road_condition,location_type,day_of_week,time_of_day,traffic_density,speed_limit,visibility_meters,temperature_celsius,accident_occurred
2024-08-11 03:06:05.150004,clear,dry,intersection,Sunday,3,1,45,2536,4.8373916553259715,1
2023-04-19 04:21:03.150004,rain,wet,intersection,Wednesday,4,2,45,1005,8.118382975851816,1
2023-12-27 03:54:11.150004,snow,snowy,intersection,Wednesday,3,2,40,984,6.327890908365529,1
2022-07-13 14:36:04.150004,clear,dry,intersection,Wednesday,14,6,35,4604,2.5995765074940316,0
2022-12-03 06:13:55.150004,rain,wet,residential,Saturday,6,7,30,1372,12.173285787838893,1
2023-07-16 11:36:47.150004,snow,snowy,rural,Sunday,11,10,65,871,22.114906168468558,1
2023-06-26 03:58:55.150004,rain,wet,residential,Monday,3,2,40,1127,5.562846144334802,1
2023-01-01 21:21:42.150004,clear,dry,residential,Sunday,21,10,65,6119,-6.015003834287215,0
2024-08-03 00:48:56.150004,fog,dry,highway,Saturday,0,2,40,360,25.426626344658168,1
2022-10-23 19:24:56.150004,clear,wet,residential,Sunday,19,8,45,4034,12.950827789063432,1
2022-08-29 04:04:13.150004,clear,dry,highway,Monday,4,1,45,4940,17.82411530450316,0
2024-12-11 04:47:02.150004,clear,dry,residential,Wednesday,4,2,40,7751,12.770032858195755,0
2022-08-18 13:12:17.150004,clear,icy,residential,Thursday,13,10,45,5241,34.51787517274551,1
2023-09-06 06:34:53.150004,clear,dry,residential,Wednesday,6,9,35,3031,17.937249858319003,0
2022-08-08 14:12:56.150004,clear,snowy,highway,Monday,14,7,30,3089,36.163841992587486,0
2024-06-22 10:59:02.150004,clear,wet,rural,Saturday,10,1,30,4985,15.528767077800012,0
2023-06-18 21:00:17.150004,rain,dry,intersection,Sunday,21,7,65,1060,4.629408112014092,1
2024-09-08 02:39:50.150004,snow,snowy,highway,Sunday,2,2,30,158,7.772129358809828,1
2023-09-20 20:46:00.150004,clear,wet,residential,Wednesday,20,10,65,7469,16.106464679239277,0
2022-08-29 07:30:37.150004,snow,icy,highway,Monday,7,7,40,705,16.49947189025043,1
2022-10-07 22:50:13.150004,snow,dry,rural,Friday,22,9,55,934,24.366885077447442,1
2025-04-08 14:19:50.150004,rain,wet,highway,Tuesday,14,8,40,204,1.2247436093315383,0
2022-06-19 19:00:43.150004,clear,dry,highway,Sunday,19,6,40,2537,22.942144998275083,0
2023-12-14 10:56:52.150004,rain,wet,rural,Thursday,10,2,35,282,28.929400419037613,0
2024-06-27 12:59:36.150004,snow,icy,highway,Thursday,12,8,30,939,23.829599473349504,1
2022-12-06 02:43:24.150004,rain,wet,highway,Tuesday,2,3,45,1606,14.091405490879541,1
2023-03-03 09:24:28.150004,clear,dry,highway,Friday,9,9,45,6181,39.5840325558417,0
2022-09-13 09:12:29.150004,clear,wet,intersection,Tuesday,9,7,25,9938,10.240657956460812,0
2023-11-08 05:39:09.150004,rain,wet,residential,Wednesday,5,1,25,748,-4.670469271008539,1
2022-07-15 06:28:20.150004,clear,dry,intersection,Friday,6,8,65,8650,31.07521077036715,0
2023-01-04 06:38:44.150004,clear,dry,rural,Wednesday,6,2,70,875,0.6100609440209102,0
2022-07-22 13:46:06.150004,clear,dry,residential,Friday,13,9,55,1241,25.664278645122103,0
2024-03-27 15:17:01.150004,rain,wet,intersection,Wednesday,15,6,65,1702,-1.0511858642437062,0
2025-03-24 07:50:47.150004,snow,snowy,residential,Monday,7,9,45,126,-9.156130457103032,1
2022-08-04 05:29:07.150004,clear,dry,residential,Thursday,5,2,30,6863,-2.0100698105487167,0
2025-02-18 08:59:43.150004,fog,dry,intersection,Tuesday,8,9,65,62,8.849434828791097,1
2023-06-18 09:29:03.150004,clear,icy,intersection,Sunday,9,8,40,583,-4.669087643510085,0
2024-08-26 03:43:44.150004,rain,wet,highway,Monday,3,1,45,1201,-0.11604578821589762,1
2023-03-14 21:12:19.150004,rain,wet,residential,Tuesday,21,5,55,1800,28.231313884219645,1
2023-08-16 04:05:27.150004,rain,wet,residential,Wednesday,4,1,55,613,28.494180398856535,1
2025-03-05 17:00:52.150004,snow,dry,highway,Wednesday,17,7,45,814,30.874411359548837,0
2023-01-20 08:02:59.150004,clear,dry,residential,Friday,8,9,70,4993,32.05776182737962,0
2024-03-18 13:23:13.150004,snow,snowy,residential,Monday,13,5,25,279,11.02179473068777,0
2023-02-03 13:35:19.150004,clear,dry,residential,Friday,13,3,70,4886,33.37748303467642,0
2023-04-02 00:39:07.150004,rain,wet,residential,Sunday,0,1,30,1687,16.296843750702152,0
2024-09-12 22:05:38.150004,rain,wet,highway,Thursday,22,10,45,982,13.529855846800409,0
2023-02-09 20:55:22.150004,rain,wet,rural,Thursday,20,8,40,1100,25.926816449788788,1
2024-10-03 02:24:08.150004,clear,dry,residential,Thursday,2,3,40,4818,0.6909205679953594,0
2023-04-16 23:44:01.150004,snow,snowy,residential,Sunday,23,10,35,626,29.4748688413736,1
2023-06-11 12:27:49.150004,clear,dry,highway,Sunday,12,3,40,8559,11.473291328310161,0
2022-08-25 17:37:01.150004,clear,dry,intersection,Thursday,17,10,45,6531,-3.6352292998119786,1
2023-12-29 05:48:57.150004,rain,wet,highway,Friday,5,2,45,200,-4.034404324151621,1
2023-07-15 17:27:57.150004,clear,dry,highway,Saturday,17,8,40,9109,-1.7546628076649942,0
2023-06-30 00:14:22.150004,rain,wet,residential,Friday,0,2,25,470,34.52863671218912,1
2024-07-02 14:23:13.150004,clear,dry,highway,Tuesday,14,9,30,8635,39.54689111295237,0
2024-12-23 01:13:05.150004,clear,dry,residential,Monday,1,1,55,2602,7.848689960064174,1
2025-03-08 00:22:34.150004,rain,wet,residential,Saturday,0,2,45,683,4.60719261026488,1
2024-03-02 06:16:21.150004,clear,dry,residential,Saturday,6,5,40,3278,0.9385486297168661,0
2024-01-21 08:01:23.150004,clear,dry,intersection,Sunday,8,7,55,126,31.190823858362272,0
2023-03-02 01:18:26.150004,rain,wet,rural,Thursday,1,3,40,1155,0.46037412094380414,1
2024-09-21 16:35:27.150004,clear,dry,residential,Saturday,16,7,45,458,36.20450649651349,0
2024-04-22 14:19:56.150004,rain,dry,residential,Monday,14,5,35,1271,23.367518948564133,0
2024-09-12 10:09:58.150004,clear,dry,highway,Thursday,10,7,30,2317,34.85638958345973,0
2023-09-20 15:28:39.150004,rain,wet,highway,Wednesday,15,1,45,893,17.700492719707313,0
2024-12-02 03:59:43.150004,rain,wet,intersection,Monday,3,2,55,1406,24.533993109124836,1
2022-11-23 08:42:12.150004,rain,wet,highway,Wednesday,8,7,40,1039,20.972905032885382,0
2024-02-08 22:36:32.150004,clear,dry,intersection,Thursday,22,9,35,5823,31.55977281618984,0
2024-12-10 14:15:35.150004,rain,wet,highway,Tuesday,14,5,65,572,31.793040559294056,1
2024-08-16 16:03:10.150004,rain,wet,residential,Friday,16,7,45,1949,19.489649992256258,1
2024-06-24 17:39:58.150004,rain,wet,highway,Monday,17,9,30,738,21.625382466488617,1
2023-07-21 16:15:47.150004,clear,dry,highway,Friday,16,7,35,9229,36.093796024891496,0
2024-04-11 04:54:42.150004,snow,snowy,rural,Thursday,4,2,55,606,36.49332419824847,1
2024-12-18 11:11:22.150004,rain,dry,intersection,Wednesday,11,7,70,1961,23.21248919475908,1
2024-11-08 06:47:44.150004,clear,dry,residential,Friday,6,1,40,3762,-9.612286091341822,0
2023-06-20 14:44:28.150004,clear,dry,intersection,Tuesday,14,10,25,3957,-4.77943926230295,1
2024-03-19 23:02:00.150004,snow,snowy,intersection,Tuesday,23,9,65,769,32.89712658872081,1
2022-11-16 21:00:56.150004,clear,icy,intersection,Wednesday,21,3,65,725,-5.764294181459925,1
2024-10-01 14:09:39.150004,fog,dry,residential,Tuesday,14,2,30,109,0.6759590427533197,0
2025-03-25 18:01:49.150004,rain,wet,highway,Tuesday,18,7,70,265,1.5273340110825906,1
2023-03-07 22:30:42.150004,rain,wet,rural,Tuesday,22,4,35,1909,20.011738488995242,0
2022-12-03 02:19:58.150004,clear,dry,highway,Saturday,2,1,45,9952,18.83163989418821,0
2023-08-25 12:37:07.150004,clear,dry,intersection,Friday,12,2,45,3525,4.470876171020015,0
2025-02-23 17:06:10.150004,snow,snowy,residential,Sunday,17,10,35,151,0.38056827842214247,1
2025-01-30 18:12:12.150004,clear,wet,intersection,Thursday,18,8,45,591,28.22660149287379,1
2023-06-01 04:13:01.150004,rain,wet,residential,Thursday,4,1,65,669,36.772807780298805,1
2023-02-16 08:06:10.150004,clear,dry,intersection,Thursday,8,9,65,7142,-7.359716004178065,0
2024-12-24 12:25:23.150004,clear,dry,highway,Tuesday,12,2,65,1034,-3.3409768647568585,0
2024-02-22 04:14:28.150004,clear,dry,residential,Thursday,4,2,35,2711,22.10819943528537,0
2024-07-25 12:11:43.150004,clear,dry,rural,Thursday,12,10,30,4518,30.222072583571283,0
2022-08-23 21:15:07.150004,fog,wet,highway,Tuesday,21,1,65,292,29.55943343881998,1
2022-09-23 01:40:59.150004,clear,snowy,residential,Friday,1,2,45,8310,25.984157654134464,0
2023-12-08 16:26:28.150004,clear,dry,intersection,Friday,16,7,70,5689,34.3713977249046,0
2024-11-03 23:12:59.150004,clear,dry,residential,Sunday,23,2,30,4246,0.867443978540642,0
2023-12-14 12:55:16.150004,clear,wet,residential,Thursday,12,8,70,50,-4.635452675402643,0
2024-04-17 11:18:02.150004,clear,dry,intersection,Wednesday,11,5,40,8427,20.768148504568416,0
2023-02-01 21:11:32.150004,snow,dry,highway,Wednesday,21,10,40,436,31.11379457617162,1
2022-07-05 05:01:08.150004,clear,dry,intersection,Tuesday,5,3,40,4858,19.10217892402866,0
2024-04-28 11:38:45.150004,clear,wet,highway,Sunday,11,3,40,3129,38.14987437294531,1
2023-03-05 22:16:52.150004,clear,dry,intersection,Sunday,22,7,45,6769,29.778223069589473,0
2024-06-13 02:16:44.150004,fog,wet,residential,Thursday,2,3,35,340,25.039590045463044,1
2025-01-11 20:28:33.150004,clear,wet,rural,Saturday,20,10,45,6068,-6.98713545641332,0
2024-05-08 01:14:26.150004,clear,dry,intersection,Wednesday,1,2,55,432,-4.6128880634158955,1
2023-07-21 07:41:01.150004,rain,wet,highway,Friday,7,8,45,955,29.241881629559714,1
2024-01-06 22:30:55.150004,clear,wet,highway,Saturday,22,8,30,5109,-0.08810372114853315,0
2022-08-25 12:49:18.150004,clear,dry,rural,Thursday,12,1,35,610,-8.558241196050473,0
2023-06-18 03:25:37.150004,clear,dry,highway,Sunday,3,1,70,1239,35.538034287348246,0
2024-10-29 15:08:58.150004,rain,wet,highway,Tuesday,15,8,65,1344,34.540268685061704,1
2024-10-02 00:21:44.150004,clear,dry,highway,Wednesday,0,2,25,2418,0.9241913615745929,0
2023-04-12 22:45:03.150004,rain,wet,intersection,Wednesday,22,10,25,753,29.01031290364773,1
2022-06-22 19:24:35.150004,rain,wet,intersection,Wednesday,19,9,65,1919,-7.601016939417246,1
2024-01-27 18:24:53.150004,clear,dry,highway,Saturday,18,10,35,7948,4.252900191163153,0
2023-04-14 02:17:18.150004,clear,wet,intersection,Friday,2,3,25,4430,21.183345412831244,1
2024-05-10 03:01:30.150004,clear,dry,highway,Friday,3,1,35,2448,28.15894980791927,0
2025-04-03 19:46:40.150004,rain,wet,highway,Thursday,19,1,30,1268,-9.48004056059052,1
2023-03-20 10:27:54.150004,clear,dry,highway,Monday,10,4,30,5793,6.310430663687203,0
2025-03-20 01:28:34.150004,clear,dry,intersection,Thursday,1,1,45,9635,0.7172780031837007,0
2023-06-07 02:49:51.150004,clear,dry,rural,Wednesday,2,3,25,2638,39.93902028743618,0
2024-08-03 01:09:03.150004,fog,dry,rural,Saturday,1,3,65,101,23.54911161926175,1
2022-10-23 17:12:56.150004,clear,dry,intersection,Sunday,17,10,35,3735,10.283572643987192,0
2022-08-03 22:51:54.150004,snow,icy,highway,Wednesday,22,4,70,250,-6.217369900965749,1
2024-10-14 19:38:08.150004,clear,wet,residential,Monday,19,5,30,4359,19.93351287534819,0
2022-07-07 02:45:46.150004,clear,dry,intersection,Thursday,2,2,45,4449,22.08507354680321,0
2022-11-30 08:03:50.150004,clear,wet,highway,Wednesday,8,10,25,3276,30.820296375156758,1
2025-01-31 19:59:08.150004,clear,wet,intersection,Friday,19,10,25,1453,4.428842645968176,0
2024-10-24 01:40:33.150004,clear,dry,rural,Thursday,1,3,25,8441,39.07140402400482,0
2023-01-22 01:19:19.150004,clear,snowy,rural,Sunday,1,1,70,2335,11.973286965697476,1
2024-09-09 17:01:45.150004,snow,snowy,highway,Monday,17,7,30,512,4.797187732974681,1
2022-09-22 07:12:54.150004,rain,wet,highway,Thursday,7,9,70,1764,7.422466700072892,1
2023-01-05 06:51:50.150004,rain,wet,rural,Thursday,6,3,30,768,15.979302648356189,0
2022-08-30 08:17:58.150004,clear,dry,rural,Tuesday,8,10,25,928,36.83507822535636,0
2022-09-28 17:23:03.150004,clear,dry,rural,Wednesday,17,8,30,2573,26.757939895970026,0
2022-08-11 05:11:29.150004,clear,wet,intersection,Thursday,5,1,25,547,18.855482473189113,1
2022-09-23 08:10:19.150004,rain,wet,intersection,Friday,8,10,40,1721,-1.8594806010069096,1
2024-01-12 20:45:14.150004,snow,icy,residential,Friday,20,5,30,886,-2.5323344554564162,1
2024-06-09 16:55:36.150004,clear,wet,highway,Sunday,16,8,35,7628,15.109845690678199,0
2022-09-23 04:53:35.150004,clear,dry,intersection,Friday,4,3,30,4929,26.43543523008246,1
2022-09-26 00:43:33.150004,clear,dry,intersection,Monday,0,2,25,588,27.55060863775551,1
2023-12-21 03:51:38.150004,clear,dry,rural,Thursday,3,1,35,9142,1.2957191938129196,0
2024-05-19 04:52:28.150004,clear,dry,rural,Sunday,4,3,45,1516,-4.9950243576373365,1
2023-07-19 17:41:49.150004,rain,wet,highway,Wednesday,17,7,35,1432,9.223049462689474,0
2025-04-07 15:27:29.150004,rain,dry,rural,Monday,15,3,35,207,35.908627162203715,1
2024-09-29 09:27:18.150004,clear,dry,highway,Sunday,9,7,30,540,17.268362633469113,0
2024-01-23 05:43:44.150004,clear,wet,residential,Tuesday,5,3,55,1759,6.004988341588717,0
2023-06-19 02:45:20.150004,fog,dry,highway,Monday,2,2,35,483,6.181883416956083,1
2022-09-25 05:00:12.150004,clear,dry,intersection,Sunday,5,3,35,6761,-3.3956477388907524,0
2025-02-11 01:28:03.150004,clear,dry,highway,Tuesday,1,1,65,1968,13.6611868053079,1
2024-11-16 07:27:03.150004,clear,wet,highway,Saturday,7,7,25,8216,29.56813392574192,0
2022-08-18 07:50:45.150004,clear,dry,highway,Thursday,7,7,30,6075,38.427934576367065,0
2024-12-11 04:14:50.150004,clear,dry,intersection,Wednesday,4,3,25,9728,15.07974999789877,0
2023-09-04 23:02:40.150004,rain,wet,rural,Monday,23,10,30,1614,-1.6392542078655783,1
2022-08-27 18:15:18.150004,clear,dry,intersection,Saturday,18,9,70,9742,24.147519990143223,0
2022-07-12 01:26:57.150004,clear,dry,intersection,Tuesday,1,3,45,247,27.839567137264766,0
2025-01-28 12:52:34.150004,rain,dry,highway,Tuesday,12,7,55,446,-6.4150125288448905,0
2022-09-24 00:18:24.150004,clear,wet,highway,Saturday,0,3,35,1763,32.506956481561446,0
2022-10-27 03:21:00.150004,snow,icy,highway,Thursday,3,2,65,494,31.466119499792867,1
2023-12-20 12:10:25.150004,snow,snowy,residential,Wednesday,12,7,30,806,13.627052701955897,0
2023-06-18 23:56:32.150004,clear,dry,highway,Sunday,23,10,35,8152,18.021125930793417,0
2024-06-02 10:38:12.150004,rain,wet,residential,Sunday,10,10,35,1033,25.670403185545958,0
2023-01-15 15:16:40.150004,clear,dry,residential,Sunday,15,3,40,645,23.837406253142966,0
2024-12-21 15:42:14.150004,fog,dry,intersection,Saturday,15,7,70,388,-9.173201090339546,1
2022-06-20 09:51:29.150004,clear,icy,highway,Monday,9,7,70,1064,-3.878234807575711,1
2023-09-13 18:23:11.150004,fog,dry,rural,Wednesday,18,10,25,461,-1.8704722109377148,1
2024-10-30 17:37:12.150004,rain,wet,intersection,Wednesday,17,10,70,1151,27.78379445360494,1
2023-03-28 00:03:10.150004,clear,icy,highway,Tuesday,0,2,70,782,12.004178144619,1
2023-12-27 06:02:52.150004,clear,wet,rural,Wednesday,6,3,70,184,17.275131319341256,0
2024-12-07 20:19:20.150004,fog,dry,highway,Saturday,20,6,55,77,28.634371844774208,1
2022-07-28 09:29:05.150004,snow,icy,highway,Thursday,9,7,65,444,7.049113453204541,1
2023-01-24 18:12:11.150004,clear,wet,rural,Tuesday,18,7,30,7229,27.444511365938652,0
2025-01-03 23:43:45.150004,rain,wet,intersection,Friday,23,4,70,1042,12.114963731477982,1
2022-10-08 15:58:31.150004,clear,dry,intersection,Saturday,15,2,45,2846,8.85900938871033,1
2023-07-30 11:18:17.150004,clear,wet,rural,Sunday,11,1,55,6957,6.651863202737005,0
2023-12-01 16:48:17.150004,clear,dry,rural,Friday,16,8,40,4562,38.247240774619144,0
2024-09-13 16:43:48.150004,clear,dry,highway,Friday,16,9,25,4352,28.598670535448946,0
2023-03-26 07:44:13.150004,rain,wet,highway,Sunday,7,7,45,1519,-8.990202961323531,0
2023-11-26 03:58:54.150004,clear,wet,residential,Sunday,3,3,45,4456,37.870774325910084,1
2024-06-24 06:30:39.150004,rain,wet,residential,Monday,6,9,35,434,28.771981486333665,0
2024-09-01 23:41:34.150004,clear,dry,intersection,Sunday,23,3,25,6818,-2.5412642772872216,0
2022-04-23 21:53:43.150004,clear,snowy,intersection,Saturday,21,2,40,9641,-6.183093729434144,1
2023-11-29 06:39:52.150004,clear,dry,highway,Wednesday,6,4,30,9792,5.40970468297267,0
2023-11-09 00:17:20.150004,clear,dry,rural,Thursday,0,2,30,3461,21.20907646730309,0
2025-03-12 10:44:25.150004,clear,dry,rural,Wednesday,10,7,40,132,20.82733445747337,0
2024-01-23 04:00:32.150004,clear,dry,rural,Tuesday,4,1,35,5746,3.7925062574610244,0
2023-05-31 11:44:35.150004,clear,dry,rural,Wednesday,11,6,35,9721,12.283748932870889,0
2024-08-16 14:21:46.150004,clear,icy,highway,Friday,14,8,45,2490,0.5945077856867744,1
2025-01-24 05:51:44.150004,clear,dry,highway,Friday,5,3,70,5810,-7.471065741663127,1
2022-11-20 11:23:26.150004,clear,wet,residential,Sunday,11,2,25,1832,15.848523371343934,0
2022-06-27 14:57:48.150004,snow,snowy,residential,Monday,14,4,45,741,7.349556712601906,0
2025-01-31 23:08:45.150004,snow,snowy,highway,Friday,23,1,70,687,17.1441216148965,1
2024-09-23 22:08:54.150004,clear,dry,intersection,Monday,22,2,65,7956,37.325366123522585,0
2024-05-10 04:03:33.150004,clear,dry,rural,Friday,4,2,65,8972,-2.8314844152339447,1
2024-07-12 09:06:51.150004,clear,dry,highway,Friday,9,7,30,1410,-9.901899084452234,1
2024-09-11 07:16:43.150004,fog,dry,highway,Wednesday,7,8,40,494,-6.156089335893741,0
2022-11-20 06:29:46.150004,clear,dry,residential,Sunday,6,4,25,1027,13.13541480508145,0
2022-12-18 14:00:40.150004,clear,dry,residential,Sunday,14,10,40,7843,25.34660149011618,0
2023-07-29 06:42:11.150004,clear,dry,intersection,Saturday,6,10,25,1687,19.03818016585945,0
2024-01-03 13:15:04.150004,clear,dry,residential,Wednesday,13,2,55,3350,14.74473036868735,0
2022-12-06 02:22:19.150004,clear,icy,intersection,Tuesday,2,3,30,4054,7.6981565546206205,1
2024-12-01 16:53:48.150004,rain,dry,intersection,Sunday,16,10,30,432,5.498708576575048,0
2022-09-11 21:08:32.150004,clear,dry,highway,Sunday,21,8,55,8701,8.814308755249005,0
2024-09-30 18:52:21.150004,rain,wet,residential,Monday,18,7,25,941,20.581747700453565,0
2024-10-05 07:17:01.150004,clear,wet,rural,Saturday,7,7,35,9219,-1.6123022067231894,0
2022-06-27 12:39:26.150004,clear,dry,residential,Monday,12,3,25,8525,28.568104152731287,0
2022-09-21 00:06:23.150004,snow,snowy,rural,Wednesday,0,1,30,943,18.762662004655514,1
2025-02-13 16:07:19.150004,clear,dry,intersection,Thursday,16,8,65,4162,3.4578188805713808,1
2024-11-16 17:24:50.150004,rain,dry,intersection,Saturday,17,8,40,1196,15.057648140564186,0
2024-08-24 17:19:10.150004,clear,wet,highway,Saturday,17,8,45,3516,38.13893438425832,0
2024-02-02 19:07:49.150004,clear,wet,intersection,Friday,19,8,40,5568,-8.975423542740298,0
2022-05-24 15:26:52.150004,fog,dry,residential,Tuesday,15,4,30,400,-0.023867954938541658,1
2023-10-13 07:54:53.150004,clear,snowy,residential,Friday,7,8,40,3216,12.419011995163903,1
2023-01-30 00:31:15.150004,snow,icy,rural,Monday,0,3,35,409,21.921986088991407,1
2024-02-22 04:27:27.150004,clear,dry,intersection,Thursday,4,2,35,2184,0.6114133142742588,1
2024-05-07 02:50:25.150004,snow,snowy,highway,Tuesday,2,2,65,800,36.57019741880981,1
2025-01-29 07:09:30.150004,clear,dry,highway,Wednesday,7,8,25,1689,22.12860062123211,0
2022-09-26 17:16:39.150004,clear,wet,intersection,Monday,17,9,70,8661,33.87159744782153,0
2024-10-31 11:38:57.150004,rain,wet,highway,Thursday,11,8,40,677,6.465896512515926,1
2024-07-20 21:20:20.150004,snow,snowy,highway,Saturday,21,9,40,613,31.447696715331475,1
2024-12-13 18:49:43.150004,snow,icy,highway,Friday,18,9,30,435,8.910960844972312,1
2022-08-09 22:33:20.150004,rain,wet,highway,Tuesday,22,5,25,1800,2.637588623060248,1
2024-10-27 17:03:21.150004,snow,snowy,intersection,Sunday,17,7,25,151,35.58276695818965,1
2024-11-14 12:27:22.150004,clear,dry,highway,Thursday,12,7,40,7300,-5.389076216057273,0
2024-06-21 14:42:19.150004,clear,dry,highway,Friday,14,7,45,7299,37.14443980282021,0
2023-12-27 02:40:42.150004,clear,wet,intersection,Wednesday,2,2,40,3846,12.925760293380275,1
2024-10-31 07:04:07.150004,clear,dry,highway,Thursday,7,7,40,2584,39.631273674293084,0
2023-09-15 00:57:37.150004,clear,dry,intersection,Friday,0,1,40,2230,16.97973268675144,0
2023-11-01 20:14:19.150004,clear,dry,highway,Wednesday,20,1,35,4356,27.874408604115153,0
2023-06-12 07:01:26.150004,clear,wet,intersection,Monday,7,9,55,4277,-9.6464491830998,1
2023-05-13 22:29:20.150004,rain,wet,highway,Saturday,22,4,25,745,14.833340998008257,1
